Timestamp,TransactionID,AccountID,Amount,Merchant,TransactionType,Location,anomaly
176780,114,13,41345.32,1,1,4,1
176781,365,1,25169.53,3,2,1,1
176782,1051,6,92617.79,1,2,4,1
176783,746,9,87584.76,5,0,1,1
176784,148,1,43175.69,4,2,1,1
176785,1915,3,82337.99,8,0,0,-1
176786,741,10,6821.05,7,0,0,1
176787,696,0,31344.56,6,2,3,1
176788,96,8,33070.5,8,2,1,1
176789,1881,3,38600.46,0,2,2,1
176790,971,3,58773.47,8,0,1,1
176791,299,12,33204.19,7,2,1,1
176792,1111,11,86242.02,6,0,2,1
176793,1541,6,10947.76,7,2,3,1
176794,1944,3,27939.93,5,0,4,1
176795,917,6,36307.29,4,2,1,1
176796,1975,5,18178.1,0,1,4,1
176797,680,0,50247.94,7,1,0,1
176798,988,11,58797.79,2,0,0,1
176799,1679,1,64401.34,7,0,0,1
176800,1072,6,46375.85,7,1,3,1
176801,985,3,11489.82,2,1,3,1
176802,1058,13,72846.92,4,0,2,1
176803,1795,0,48827.52,7,1,2,1
176804,1250,14,38458.01,5,1,1,1
176805,534,12,14383.88,8,2,2,1
176806,1738,6,54320.27,5,0,4,1
176807,39,3,47100.91,7,0,1,1
176808,587,10,27243.56,0,0,0,1
176809,1528,4,53888.08,8,0,1,1
176810,723,14,41045.78,9,1,4,1
176811,42,8,85091.17,7,1,2,1
176812,1577,5,85910.05,0,2,3,1
176813,252,5,46716.93,8,1,3,1
176814,845,5,32289.05,2,0,4,1
176815,228,2,5772.27,8,2,3,1
176816,200,3,6340.98,5,0,1,1
176817,1318,9,29932.46,2,0,1,1
176818,413,3,22094.99,3,2,2,1
176819,962,1,54126.03,9,0,1,1
176820,228,5,50186.34,7,2,3,1
176821,1770,4,93485.09,5,1,2,1
176822,1224,11,7678.23,0,1,0,1
176823,1889,10,7635.94,4,0,2,1
176824,300,5,61134.85,9,1,1,1
176825,129,4,26801.46,6,2,2,1
176826,414,0,46305.9,3,1,1,1
176827,1257,0,21539.89,3,2,2,1
176828,798,3,72685.25,1,1,1,1
176829,1549,10,39494.46,2,2,0,1
176830,1424,4,18007.55,2,2,4,1
176831,1920,14,80765.94,7,2,2,1
176832,1881,10,14625.89,6,2,1,1
176833,627,5,86224.7,8,1,0,1
176834,810,7,45454.56,1,1,3,1
176835,291,5,94534.31,2,1,3,1
176836,1863,8,34890.8,3,2,1,1
176837,1772,4,87527.83,5,0,4,1
176838,740,14,4398.54,5,0,2,1
176839,212,13,23124.35,7,2,3,1
176840,1301,13,24326.17,3,0,4,1
176841,1747,1,87903.06,9,0,4,-1
176842,578,6,59024.38,8,1,2,1
176843,481,13,20470.59,5,1,2,1
176844,1244,6,85202.2,1,0,1,1
176845,1947,6,53518.15,9,0,2,1
176846,47,2,13630.31,1,1,4,1
176847,1970,0,89927.09,5,0,2,1
176848,1378,0,68629.88,4,1,1,1
176849,1024,8,66002.45,3,1,1,1
176850,1512,8,74782.97,5,2,2,1
176851,484,0,50039.52,8,2,1,1
176852,831,11,28388.52,2,1,0,1
176853,861,10,48069.4,1,2,2,1
176854,1927,4,29779.39,7,0,0,1
176855,36,14,71130.79,6,1,3,1
176856,840,13,33408.66,9,0,4,1
176857,122,12,40645.28,6,1,1,1
176858,1359,10,69139.75,7,0,2,1
176859,1393,13,25530.83,3,2,1,1
176860,1939,6,13771.56,0,2,4,-1
176861,393,5,3509.33,6,0,3,1
176862,189,10,91164.35,8,1,2,1
176863,1722,3,53656.44,1,0,1,1
176864,630,5,26385.72,8,2,1,1
176865,1568,7,50323.05,5,1,4,1
176866,1256,1,58717.94,0,2,4,1
176867,177,12,39538.23,8,0,3,1
176868,1522,5,67890.91,3,0,2,1
176869,1281,2,65478.32,2,0,2,1
176870,657,8,38163.23,7,1,1,1
176871,966,10,47844.77,4,0,0,1
176872,1764,1,41812.95,4,1,1,1
176873,235,8,18258.72,0,0,3,1
176874,1214,1,62355.68,3,2,4,1
176875,933,8,64859.98,1,2,1,1
176876,1819,13,50637.33,3,1,3,1
176877,1338,4,83564.69,7,1,4,1
176878,577,13,10274.48,8,0,0,-1
176879,76,8,75766.76,1,0,4,1
176880,1808,5,78667.32,9,1,0,1
176881,1737,10,72295.33,9,1,0,1
176882,452,6,54030.36,5,2,3,1
176883,1205,13,74281.52,1,1,2,1
176884,1840,7,46076.37,3,2,2,1
176885,973,11,29077.68,0,2,2,1
176886,873,7,13709.19,1,1,0,1
176887,171,14,22879.64,3,1,2,1
176888,449,6,55975.98,3,0,4,1
176889,1674,10,84919.63,9,2,2,1
176890,1193,4,87932.65,1,1,0,1
176891,1943,4,61383.87,8,1,4,1
176892,1635,14,2576.56,2,2,2,-1
176893,1488,8,49917.66,4,1,0,1
176894,1237,3,1546.29,8,0,4,1
176895,1486,6,36372.91,7,1,4,1
176896,824,14,4008.87,0,2,4,-1
176897,330,4,96917.67,0,0,0,-1
176898,1481,14,53118.46,4,0,2,1
176899,1428,12,51600.63,1,0,2,1
176900,576,2,89892.3,9,2,0,1
176901,511,4,95938.11,1,0,4,1
176902,908,4,99928.03,6,1,4,1
176903,433,4,40754.65,2,2,1,1
176904,1513,0,15938.78,6,0,3,1
176905,366,14,95019.65,9,1,3,1
176906,555,13,82687.94,5,1,1,1
176907,1445,1,36832.06,2,2,3,1
176908,1655,5,65065.84,1,0,4,1
176909,609,10,62329.68,5,0,4,1
176910,1764,3,92425.87,8,0,2,1
176911,1472,13,91170.22,7,1,0,1
176912,710,8,96917.65,5,0,1,1
176913,258,12,43396.62,4,0,2,1
176914,963,12,96597.7,9,0,0,-1
176915,1777,9,60879.87,4,1,4,1
176916,927,6,62613.01,0,2,3,1
176917,1512,4,36076.89,8,2,4,1
176918,1349,7,15365.43,9,1,0,1
176919,1271,5,39250.96,5,2,2,1
176920,1087,5,52504.34,6,2,3,1
176921,588,4,48128.7,9,2,2,1
176922,1733,7,94548.84,8,2,2,1
176923,1572,14,13681.9,2,1,1,1
176924,1062,4,31559.32,5,1,4,1
176925,1574,13,71646.77,9,1,4,1
176926,196,13,55727.06,6,1,3,1
176927,704,8,12124.7,0,0,4,1
176928,185,10,84222.95,5,2,1,1
176929,571,9,46576.72,4,2,4,1
176930,788,14,68005.93,3,2,2,1
176931,987,14,65200.44,0,1,4,1
176932,1187,11,79712.03,9,1,4,1
176933,1750,7,89507.21,1,1,1,1
176934,1780,5,49418.53,3,2,4,1
176935,1628,9,33171.82,7,2,0,1
176936,1786,5,17962.1,9,1,2,1
176937,915,3,45710.62,6,0,3,1
176938,1279,7,12598.82,0,0,3,1
176939,998,13,43649.16,4,0,1,1
176940,1858,11,79536.41,7,0,3,1
176941,778,1,95611.05,7,2,2,1
176942,290,0,91901.58,3,1,2,1
176943,1041,3,66146.59,4,1,3,1
176944,491,9,12838.73,5,2,3,1
176945,1625,5,45092.64,0,1,3,1
176946,261,14,68444.13,1,1,1,1
176947,1066,8,55755.97,7,0,0,1
176948,129,1,85204.92,5,0,1,1
176949,745,10,27825.14,8,0,1,1
176950,1433,12,61723.91,0,0,1,1
176951,1835,4,87196.76,5,2,2,1
176952,244,3,99881.39,6,0,2,1
176953,1741,8,68216.54,6,1,2,1
176954,274,0,47745.33,8,2,4,-1
176955,737,8,91924.43,3,1,2,1
176956,1669,9,10627.45,9,1,4,1
176957,1156,11,76836.43,9,1,2,1
176958,1454,12,14306.06,8,2,2,1
176959,631,14,1838.59,3,0,3,1
176960,1916,5,32409.5,9,0,4,-1
176961,362,9,61325.93,1,2,3,1
176962,1178,4,83941.98,0,2,2,1
176963,807,0,97108.32,6,2,2,1
176964,85,11,97247.02,4,2,2,1
176965,1528,2,23231.22,4,0,3,1
176966,1705,12,84498.57,9,2,0,-1
176967,873,7,57945.46,5,2,1,1
176968,1915,12,3831.47,5,1,3,1
176969,1138,9,11645.25,2,0,1,1
176970,1930,9,78067.15,2,2,2,1
176971,1153,4,68994.01,7,1,4,1
176972,74,10,39866.33,4,2,1,1
176973,1369,9,54324.01,1,1,2,1
176974,1782,8,13360.38,8,2,4,1
176975,1532,12,34866.74,5,2,0,1
176976,1710,5,52053.17,6,2,4,1
176977,1695,10,67741.09,1,0,4,1
176978,1734,6,37194.02,3,0,1,1
176979,948,1,74212.28,2,1,0,1
176980,1894,14,7054.62,5,0,1,-1
176981,892,13,12703.67,6,0,1,1
176982,30,7,72430.7,6,2,2,1
176983,362,7,19244.72,8,2,0,1
176984,620,14,62688.71,6,0,0,1
176985,353,2,46034.76,4,2,1,1
176986,87,14,28246.04,6,0,0,1
176987,62,13,16318.78,2,2,2,1
176988,1820,7,57235.04,7,0,2,1
176989,1251,8,41950.53,1,1,2,1
176990,1684,1,30555.79,8,0,2,1
176991,74,11,94282.87,3,2,2,1
176992,1670,8,76767.18,8,0,1,1
176993,1840,12,39481.58,3,0,3,1
176994,1228,12,64273.46,0,2,1,1
176995,900,14,74485.55,2,2,1,1
176996,1021,14,91582.15,6,1,3,1
176997,84,8,11634.99,9,0,0,-1
176998,1901,12,69522.22,6,2,2,1
176999,232,11,57412.64,9,1,4,1
177000,359,14,1729.21,5,0,1,1
177001,1525,6,15050.76,6,2,2,1
177002,913,0,67276.96,2,0,1,1
177003,215,11,40847.25,6,0,2,1
177004,1028,11,23227.82,1,0,0,1
177005,1032,3,1615.39,5,2,2,1
177006,533,14,44553.75,6,2,2,1
177007,1476,11,46351.69,7,0,3,1
177008,1828,1,75760.5,3,2,0,1
177009,840,13,41879.55,6,1,4,1
177010,834,5,10662.37,1,1,1,1
177011,433,2,74801.03,3,2,4,1
177012,792,13,38413.29,3,2,0,1
177013,469,3,46865.89,5,1,1,1
177014,857,5,6399.81,9,0,4,1
177015,1626,14,24183.93,2,1,3,1
177016,323,11,74634.65,3,0,4,1
177017,200,10,54740.69,1,0,0,1
177018,594,14,82148.56,6,1,4,1
177019,1920,8,64056.28,2,0,4,1
177020,1733,4,48196.09,7,1,3,1
177021,1067,10,40702.82,8,1,2,1
177022,759,5,57491.09,3,0,3,1
177023,1691,7,60285.38,1,1,3,1
177024,748,5,29747.23,1,0,4,1
177025,815,8,63733.28,5,0,3,1
177026,387,1,80148.23,8,1,4,1
177027,1230,3,35207.27,5,2,2,1
177028,906,3,80974.1,7,2,2,1
177029,1886,10,9331.37,3,1,2,1
177030,485,5,96374.33,4,0,0,1
177031,1073,11,5560.63,0,1,3,1
177032,616,2,71303.02,3,2,2,1
177033,128,1,15458.0,5,1,4,1
177034,1044,13,94724.39,8,0,3,1
177035,142,1,97802.07,3,0,3,1
177036,745,13,78033.77,8,0,2,1
177037,1006,4,31541.02,1,0,3,1
177038,1699,4,53430.63,8,1,0,1
177039,601,10,94114.31,7,2,2,1
177040,1564,3,34393.91,4,0,4,1
177041,354,1,45120.35,6,2,4,1
177042,1819,5,31961.56,9,1,2,1
177043,968,12,17614.78,6,1,2,1
177044,852,9,44956.85,4,2,3,1
177045,24,9,99919.01,0,1,3,1
177046,563,10,38568.96,2,2,2,1
177047,1349,2,16622.26,4,0,0,1
177048,1226,1,2230.8,5,0,0,1
177049,231,4,35063.92,2,2,2,1
177050,895,0,18709.13,0,1,2,1
177051,1608,8,27780.45,6,0,4,1
177052,1406,13,99266.6,6,2,3,1
177053,369,13,49860.94,7,1,2,1
177054,1089,5,13561.62,4,1,4,1
177055,105,9,1068.78,7,0,1,1
177056,324,4,81652.76,2,0,1,1
177057,200,4,40721.53,2,1,3,1
177058,475,2,98273.81,4,1,3,1
177059,50,1,42485.26,2,2,0,1
177060,389,8,98402.86,9,1,0,1
177061,1379,6,64492.71,3,2,2,1
177062,524,12,79141.0,7,0,2,1
177063,1941,12,22694.56,4,2,3,1
177064,1405,6,65489.55,6,2,2,1
177065,1777,5,18074.1,3,0,0,1
177066,1202,14,78440.27,8,2,1,1
177067,250,7,4044.07,1,1,3,1
177068,1655,0,90068.73,2,2,3,1
177069,1510,12,20252.63,1,1,4,1
177070,1405,4,54170.13,0,2,3,1
177071,655,11,81240.7,3,2,1,1
177072,89,7,15806.81,1,2,1,1
177073,448,1,36110.7,7,1,2,1
177074,1635,2,8070.06,7,1,3,1
177075,964,9,13046.38,1,1,0,1
177076,1383,10,79437.75,2,2,3,1
177077,49,10,4876.18,7,1,4,-1
177078,361,0,24183.88,4,2,0,1
177079,952,0,91218.75,3,2,1,1
177080,1046,14,48773.35,1,1,3,1
177081,567,5,37888.18,1,0,0,1
177082,980,7,58776.17,9,2,3,1
177083,1101,12,80617.36,2,1,4,1
177084,1294,11,20744.74,1,2,4,1
177085,1452,1,69165.87,2,0,1,1
177086,258,14,40293.25,7,1,0,1
177087,1378,14,93707.95,2,2,2,1
177088,327,6,5526.31,4,1,0,1
177089,1837,9,77397.82,9,0,2,1
177090,1844,14,79161.62,5,0,2,1
177091,1659,10,39417.35,6,2,2,1
177092,731,13,85236.67,2,2,4,1
177093,82,12,68368.52,9,1,4,-1
177094,135,14,46440.17,2,0,1,1
177095,1901,13,38226.28,5,0,4,1
177096,349,7,92366.98,5,1,3,1
177097,1927,9,77309.01,9,2,2,1
177098,1856,8,12202.61,6,1,0,1
177099,1810,10,46956.35,0,1,3,1
177100,1858,13,96934.78,5,2,1,1
177101,879,9,5238.73,0,0,2,1
177102,1471,0,48063.26,2,1,1,1
177103,92,4,47560.03,5,2,1,1
177104,545,9,88056.2,4,0,2,1
177105,1950,14,43840.42,5,1,0,1
177106,1494,14,15104.65,7,0,0,-1
177107,1540,10,29877.5,6,0,0,1
177108,1441,2,54072.08,6,2,3,1
177109,1624,11,38522.7,7,2,0,1
177110,1375,4,81392.61,1,2,2,1
177111,1242,12,67237.98,6,1,4,1
177112,415,9,7649.55,9,0,1,1
177113,1962,2,30416.64,8,2,2,1
177114,744,3,23876.44,6,1,0,1
177115,1747,0,40138.36,9,0,2,1
177116,1005,8,93712.22,0,0,2,1
177117,866,10,91944.09,9,2,2,1
177118,8,11,740.03,9,1,4,-1
177119,1552,10,77355.48,3,1,2,1
177120,299,1,50725.8,2,2,4,1
177121,115,13,4223.22,2,2,0,-1
177122,410,7,9482.44,5,0,3,1
177123,57,13,49907.26,3,1,0,1
177124,512,7,29990.09,3,2,3,1
177125,1986,7,90011.18,1,0,4,-1
177126,967,6,78349.54,0,0,2,1
177127,1906,12,185.49,0,0,0,-1
177128,1965,10,98044.1,6,2,4,1
177129,1896,6,56981.15,6,2,3,1
177130,430,2,79787.69,6,2,0,1
177131,1984,5,15386.04,1,0,2,1
177132,673,12,40584.85,6,2,2,1
177133,854,6,57996.92,8,0,4,1
177134,1348,6,13736.46,6,0,2,1
177135,666,10,39849.03,3,1,3,1
177136,1691,10,14247.32,6,1,0,1
177137,889,13,89331.0,4,2,2,1
177138,601,10,9618.61,0,1,0,1
177139,791,13,17491.38,3,0,3,1
177140,214,2,29691.75,4,1,4,1
177141,900,8,9690.88,7,0,3,1
177142,450,13,67505.31,5,0,3,1
177143,1958,10,77275.95,2,0,1,1
177144,1088,9,65495.35,8,1,0,1
177145,137,10,43346.53,9,1,2,1
177146,209,4,52679.74,2,1,0,1
177147,1911,0,24632.65,0,0,3,-1
177148,679,2,59503.64,5,1,1,1
177149,316,11,59588.47,4,2,4,1
177150,521,8,58406.14,6,0,4,1
177151,1112,10,92981.33,2,2,4,1
177152,707,7,69082.63,4,0,2,1
177153,1979,5,81625.15,2,2,4,1
177154,1004,7,74914.94,7,0,2,1
177155,127,0,34678.66,6,1,3,1
177156,623,14,50685.73,2,1,2,1
177157,275,11,44647.34,3,0,0,1
177158,1851,8,53157.8,1,2,1,1
177159,1792,4,13463.52,4,1,3,1
177160,1541,4,2967.77,6,1,3,1
177161,1522,12,33020.5,7,0,1,1
177162,871,2,31827.14,6,2,0,1
177163,1910,7,95653.08,5,1,3,1
177164,329,10,81905.37,3,1,4,1
177165,1489,2,50025.75,4,0,3,1
177166,1683,10,58570.17,5,0,1,1
177167,133,3,52993.85,5,2,4,1
177168,1784,7,39162.04,8,0,3,1
177169,462,0,71890.96,5,0,4,1
177170,302,1,82986.65,8,0,2,1
177171,1842,8,29906.95,7,2,3,1
177172,969,8,75616.43,0,2,1,1
177173,144,6,94087.13,1,0,4,1
177174,1255,3,56764.5,7,2,2,1
177175,1473,8,36966.23,2,1,3,1
177176,182,11,36255.3,8,2,0,1
177177,681,12,99589.47,9,0,1,1
177178,450,1,99687.11,8,0,1,1
177179,338,11,30154.74,7,1,2,1
177180,237,3,95168.4,5,1,1,1
177181,960,8,66993.62,1,2,0,1
177182,1917,9,41829.25,6,1,4,1
177183,921,8,4893.53,8,2,3,1
177184,1867,8,4961.73,1,0,1,1
177185,513,5,65131.13,4,2,4,1
177186,1126,2,18565.13,2,2,2,1
177187,1627,4,65749.58,4,1,3,1
177188,745,9,12066.8,3,0,2,1
177189,617,10,69722.43,0,2,2,1
177190,1192,13,11219.26,4,1,4,1
177191,367,6,35017.03,5,2,0,1
177192,222,12,36725.14,3,1,2,1
177193,1737,14,67169.71,7,1,1,1
177194,1235,6,7291.27,0,2,3,1
177195,291,4,69653.9,1,2,1,1
177196,83,8,10722.81,3,1,0,1
177197,1008,4,65068.85,4,0,2,1
177198,1016,3,22757.97,7,1,1,1
177199,1970,12,72225.98,9,0,1,-1
177200,1804,2,38361.75,5,2,3,1
177201,466,1,79877.15,6,2,4,1
177202,1956,1,54055.29,0,2,2,1
177203,240,3,11631.01,7,2,0,1
177204,678,4,18238.17,4,0,4,1
177205,801,7,19828.69,5,2,1,1
177206,100,0,35654.48,9,1,1,1
177207,1298,1,31379.6,7,2,4,1
177208,69,0,95911.98,0,1,1,-1
177209,1053,4,88212.99,7,0,4,1
177210,1604,0,87066.31,0,0,1,1
177211,958,2,62396.6,2,0,4,1
177212,493,4,44303.88,4,1,0,1
177213,699,8,76503.74,6,1,1,1
177214,1048,12,45399.01,6,0,0,1
177215,1720,7,32285.4,1,0,1,1
177216,906,5,64327.43,9,0,3,1
177217,1733,12,81701.98,2,1,4,1
177218,1537,13,76356.0,0,0,1,1
177219,522,10,32281.05,1,1,1,1
177220,1817,7,54175.37,9,1,1,1
177221,1440,11,39682.15,7,2,2,1
177222,1454,1,28459.58,5,0,4,1
177223,699,2,79987.04,2,0,2,1
177224,46,3,53436.43,7,2,3,1
177225,108,9,69367.11,8,1,3,1
177226,444,6,87068.92,6,0,2,1
177227,1184,0,42656.94,1,0,1,1
177228,461,8,2092.94,4,1,0,1
177229,1836,13,47266.99,0,2,1,1
177230,1336,7,96111.18,8,2,2,1
177231,454,7,2457.35,1,2,3,1
177232,1067,2,23027.35,6,0,1,1
177233,39,5,68238.63,5,0,1,1
177234,1570,5,10944.5,4,0,3,1
177235,1413,6,32259.71,1,0,3,1
177236,1353,13,36183.6,6,2,1,1
177237,1470,4,51161.6,0,0,2,1
177238,394,3,78701.55,2,0,1,1
177239,1271,4,97614.19,7,1,4,1
177240,406,0,30563.87,8,2,1,1
177241,1893,9,16452.51,9,2,4,-1
177242,200,2,30851.21,1,0,3,1
177243,1530,12,68445.12,6,2,4,1
177244,815,6,68899.43,4,1,1,1
177245,236,11,36886.51,3,1,3,1
177246,1186,3,90892.76,6,0,2,1
177247,524,12,87134.17,3,2,2,1
177248,237,1,71227.66,9,2,2,1
177249,511,9,65751.09,7,2,0,1
177250,644,6,19148.43,2,0,2,1
177251,1887,8,78522.51,7,0,0,1
177252,852,13,4768.61,8,2,2,1
177253,69,7,40503.33,1,1,2,1
177254,829,13,59726.67,5,1,3,1
177255,626,9,15971.43,0,0,4,1
177256,1971,8,63501.38,1,2,1,1
177257,1801,10,96912.18,5,0,3,1
177258,1633,12,59739.7,2,1,3,1
177259,1022,8,21861.82,8,1,0,1
177260,231,13,44185.46,3,0,4,1
177261,396,6,96443.93,4,1,4,1
177262,1403,12,62390.09,7,0,1,1
177263,257,13,18511.74,9,0,2,1
177264,1244,6,29630.36,4,2,0,1
177265,656,1,5554.18,6,2,1,1
177266,252,9,90662.78,1,0,3,1
177267,1762,5,38489.49,0,2,2,1
177268,1546,13,18347.27,4,1,1,1
177269,49,7,17364.37,5,1,0,1
177270,1740,8,27518.96,1,1,3,1
177271,1008,12,64809.63,2,0,3,1
177272,545,0,40409.57,2,2,0,1
177273,218,6,90223.92,9,1,3,1
177274,752,2,79526.75,3,2,4,1
177275,49,7,4968.98,8,1,4,1
177276,54,8,32499.67,9,1,1,1
177277,101,0,9323.32,1,1,1,1
177278,1869,10,43334.94,3,2,2,1
177279,1322,13,13724.26,8,2,1,1
177280,1376,2,88868.42,6,0,2,1
177281,914,13,78499.01,7,1,1,1
177282,445,5,41573.85,4,1,3,1
177283,86,0,41040.29,5,1,0,1
177284,274,3,98248.49,9,1,0,1
177285,1679,4,53581.64,4,1,4,1
177286,1968,12,40739.41,1,2,3,1
177287,367,3,4169.79,0,1,2,1
177288,1457,11,95085.37,7,0,4,1
177289,1264,7,25534.67,3,1,2,1
177290,1605,1,38804.68,0,0,1,1
177291,1788,2,88178.91,4,2,1,1
177292,409,2,57184.62,8,1,0,1
177293,10,14,13935.74,6,1,1,1
177294,1143,4,29931.77,1,2,0,1
177295,1398,0,51607.21,1,0,0,1
177296,190,9,95218.97,7,1,1,1
177297,1591,13,92647.58,7,0,3,1
177298,366,7,99000.85,0,0,1,1
177299,1442,4,37118.39,8,2,3,1
177360,418,1,40912.78,9,1,2,1
177361,828,7,4673.51,8,1,4,1
177362,876,3,49687.02,1,1,0,1
177363,316,12,15688.2,3,0,4,1
177364,1853,5,47764.21,2,1,4,1
177365,58,2,49148.45,2,2,0,1
177366,434,4,13437.45,7,2,2,1
177367,1508,14,26751.92,4,0,4,1
177368,106,9,95763.11,6,1,0,1
177369,1385,2,64444.4,1,2,0,1
177370,60,14,90176.66,3,1,3,1
177371,228,14,19897.44,3,0,0,1
177372,684,11,16851.32,1,1,0,1
177373,576,8,82528.19,7,2,4,1
177374,1628,9,20810.31,7,1,4,1
177375,1122,13,76800.04,0,2,4,1
177376,1547,3,53686.99,0,0,2,1
177377,1467,3,40382.84,4,0,3,1
177378,1241,9,96148.31,7,2,3,1
177379,1110,13,16882.11,8,0,3,1
177380,969,13,76261.86,0,0,4,1
177381,1061,2,38270.55,8,0,0,1
177382,150,3,4100.45,1,2,4,-1
177383,103,7,34581.1,7,1,0,1
177384,770,4,99389.26,3,0,0,1
177385,1141,14,74071.59,8,0,0,1
177386,907,6,59069.65,8,2,3,1
177387,704,7,59584.49,9,0,4,1
177388,1676,8,72377.47,4,2,3,1
177389,1408,4,39083.29,7,2,2,1
177390,1258,10,11205.09,5,0,4,1
177391,406,2,52971.56,8,0,3,1
177392,542,7,18338.06,6,1,0,1
177393,280,4,68359.49,6,1,0,1
177394,1598,5,91611.53,2,1,0,1
177395,736,2,39125.64,3,0,1,1
177396,472,6,13571.95,6,2,0,1
177397,113,12,29129.2,2,2,0,1
177398,1051,4,66682.0,2,0,3,1
177399,431,12,37056.1,6,1,1,1
177400,1400,13,23926.29,4,2,4,1
177401,1074,12,39910.0,0,0,2,1
177402,200,1,39288.32,2,2,2,1
177403,1678,7,6229.94,9,1,2,1
177404,1701,6,47980.93,5,0,0,1
177405,1507,11,27123.93,4,2,4,1
177406,219,8,46967.08,3,2,1,1
177407,1234,4,73947.75,9,1,4,1
177408,636,8,29132.69,8,1,2,1
177409,1564,10,95559.27,8,1,3,1
177410,261,11,53395.12,1,1,2,1
177411,440,11,73617.7,9,1,2,1
177412,1106,12,91325.45,2,0,4,1
177413,1541,1,88358.46,6,2,4,1
177414,957,12,81602.8,1,1,0,1
177415,158,6,35503.63,9,0,0,1
177416,629,4,3425.99,4,1,4,1
177417,1653,8,48958.65,3,0,1,1
177418,1138,3,78606.32,1,1,0,1
177419,1829,3,84473.25,9,0,0,-1
177420,620,5,54344.52,7,0,0,1
177421,109,3,92093.3,9,0,0,-1
177422,119,2,54049.64,4,1,0,1
177423,1923,6,85531.19,5,2,3,1
177424,1539,2,78938.64,2,0,0,1
177425,1507,2,34248.94,1,1,1,1
177426,340,5,62621.03,3,1,3,1
177427,798,0,68449.9,3,0,0,1
177428,1944,13,29545.97,8,1,0,1
177429,1395,0,36556.27,8,0,3,1
177430,1201,13,49824.26,4,2,3,1
177431,859,1,75754.6,4,0,0,1
177432,927,12,1881.18,7,1,4,1
177433,635,6,81255.33,8,2,1,1
177434,224,0,70078.93,8,1,3,1
177435,494,11,89406.56,1,1,3,1
177436,1967,7,36598.82,3,0,1,1
177437,846,2,86577.66,2,1,0,1
177438,1836,7,1836.67,6,1,3,1
177439,352,3,80994.89,9,0,3,1
177440,1673,3,12609.64,4,1,4,1
177441,229,5,98813.84,9,1,4,1
177442,999,3,10693.45,3,0,1,1
177443,1259,8,644.9,2,0,1,1
177444,380,0,35463.31,1,1,3,1
177445,224,5,37449.82,5,0,4,1
177446,1601,9,46802.7,4,1,3,1
177447,1338,12,71733.28,4,1,3,1
177448,1903,7,66784.37,3,0,1,1
177449,663,1,52718.7,1,2,0,1
177450,494,0,90866.92,0,0,2,1
177451,1370,13,68463.92,3,0,2,1
177452,429,6,56806.76,9,0,0,1
177453,1740,12,5584.39,8,0,2,1
177454,704,0,39902.89,2,0,3,1
177455,1190,2,44261.83,2,1,0,1
177456,1499,3,52788.15,6,0,2,1
177457,1407,6,76291.78,5,1,1,1
177458,1306,5,28416.49,4,0,0,1
177459,1132,14,84746.94,7,2,4,1
177460,1394,9,29841.21,2,1,0,1
177461,228,11,83744.97,4,0,2,1
177462,1395,6,75840.61,9,2,4,1
177463,555,10,55280.92,6,1,4,1
177464,1517,12,28652.81,5,1,0,1
177465,1416,5,2588.89,7,1,2,1
177466,649,13,66825.78,6,0,3,1
177467,1314,5,49717.69,0,0,0,1
177468,571,10,37604.87,4,0,2,1
177469,851,4,59190.74,9,2,1,1
177470,1643,11,21383.8,7,1,4,1
177471,887,14,32460.28,8,1,0,1
177472,399,0,32597.99,9,0,1,1
177473,1136,11,3355.7,7,2,4,1
177474,302,12,9964.76,6,0,2,1
177475,1265,7,94315.81,4,0,3,1
177476,3,1,47340.77,1,0,2,1
177477,1953,7,91220.12,6,1,4,1
177478,725,1,86823.1,8,1,3,1
177479,1698,11,32740.84,5,1,0,1
177480,343,5,54821.98,3,1,3,1
177481,847,14,23491.01,3,1,0,1
177482,1957,6,62067.69,5,1,0,1
177483,1060,9,96219.75,9,1,4,1
177484,813,14,77523.58,7,0,1,1
177485,265,13,26731.96,8,2,3,1
177486,898,14,13334.68,6,0,0,1
177487,642,3,61196.1,5,0,0,1
177488,1895,4,62749.25,0,2,0,1
177489,1161,5,54573.13,2,0,2,1
177490,1828,12,51204.25,3,0,0,1
177491,29,11,94878.63,0,2,1,-1
177492,1416,7,81504.2,5,2,2,1
177493,1710,10,10925.63,4,2,0,1
177494,1065,14,79912.97,3,1,3,1
177495,770,3,89337.41,1,2,2,1
177496,968,6,48415.03,2,0,3,1
177497,1890,11,9398.17,4,0,0,1
177498,1316,11,66863.24,6,1,0,1
177499,145,2,4938.63,9,0,1,-1
177500,671,8,6899.14,6,1,0,1
177501,442,4,79804.35,9,1,2,1
177502,514,1,39646.39,8,1,1,1
177503,1844,4,42663.9,0,0,0,1
177504,386,4,14499.17,3,1,0,1
177505,877,13,80589.88,5,1,2,1
177506,526,4,34270.65,6,1,1,1
177507,509,0,68889.1,1,2,4,1
177508,1125,9,96284.09,3,1,4,1
177509,910,6,34573.58,1,0,0,1
177510,356,8,83922.47,2,2,2,1
177511,1387,6,83808.28,0,1,4,1
177512,35,6,37487.34,4,2,1,1
177513,1044,4,4266.74,2,2,1,1
177514,10,9,11887.49,7,2,4,-1
177515,829,7,75865.42,6,0,1,1
177516,494,1,52380.98,2,2,2,1
177517,734,0,93384.65,9,2,2,1
177518,1237,13,24359.91,7,2,2,1
177519,915,4,22200.79,6,1,0,1
